"displayname","ou","dn","objectguid","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
K464601竹南稽徵所主任室,K464601,"OU=K464601,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","3d83460d41504ec0833f3d83460d4150",cc1fa58d7f06d1b438d45916130ff5423fd6f5251e7fc78afe815dad746b240c,"44e524428deb2b909761f8ab0900be2144eee4383ef0fe278f64076f8a369d4c",2013-03-08 10:20:17,2023-01-13 18:49:46,inner
K464602竹南稽徵所審核員,K464602,"OU=K464602,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","3579adf7deed44ddb0003579adf7deed","420d99f60db50e01b64e527ebb4f40e9fcb603e6f06a6141765767d0304a9666",e35d7453d977531d09fe8bea34f905a2bfa674c3357417a7ea91d4100dabb439,2013-03-08 10:20:24,2023-01-13 18:49:46,inner
K464603竹南稽徵所服務股(停用),K464603,"OU=K464603,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6c12e09f92544bbabd046c12e09f9254","2b73a2fc35518c8f8590e76249c587749a7f3fe2e16d117b6966cf5168b570bd","3e8787ebeccaf1d5c0f9092ae8016c298627b3c29e680b78efc2fcdc7e6c1aca",2013-03-08 10:20:27,2023-01-13 18:49:47,inner
K464605竹南稽徵所徵收股(停用),K464605,"OU=K464605,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","9d008ddee58e4954b7389d008ddee58e","7499b0ad4ab04266496b28cbe8a8b471a28adb9f20970060155ef7066c130d5f",e188018008fdd457a5c82758bffd0513f71cc01bad712b7e45f9ddd86b8092af,2013-03-08 10:20:41,2023-01-13 18:49:48,inner
K464604竹南稽徵所審查股(停用),K464604,"OU=K464604,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","801d4ebaa0b240339598801d4ebaa0b2","8f498f71b9b590d30ffd0f238d25b7f7e3caf9b417f35db98b1bc22571b482a8",ce9ecd9266d071979e9bdb208968ce77a60d1958139cab73c734e0c77b282497,2013-03-08 10:20:34,2023-01-13 18:49:48,inner
K464607竹南稽徵所營所遺贈稅股,K464607,"OU=K464607,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","59e6534c995c4ba8b90359e6534c995c","2b8c30d0483f1c22d2de564a5ab6895dfa0506c0f3a8658f622e737e3dce4c10",f8528071ad6597feed21c47299e3f91bb013c3b91b55aefbda5e06d0cf192721,2013-03-08 10:20:58,2023-01-13 18:49:49,inner
K464606竹南稽徵所資料股(停用),K464606,"OU=K464606,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","581624d9f4a64843abdb581624d9f4a6",e89c8409500dbf1c99b6b785a6159ab02fbbcf105dd0c5f2b4c98b3ddc3ec94d,"5016eba9a09e7dd9a83686421fd39dfa8ecdfe294d576bf9313091d0b325c9fd",2013-03-08 10:20:48,2023-01-13 18:49:49,inner
K464608竹南稽徵所綜所稅股,K464608,"OU=K464608,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",df2c552117bc43d2a1c5df2c552117bc,a3478b470b21d0c717f865f7213b026faa4ec6a4024073761e3236cb6290c397,"15cd0a7e0f36662c1df55e3b51ea5dafaef2622ab5390dc1a0409a3bd2ae22b8",2013-03-08 10:21:05,2023-01-13 18:49:50,inner
K464609竹南稽徵所銷售稅股,K464609,"OU=K464609,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a288c39b188e4e1bb10fa288c39b188e,"0f09df86f61822b9538e875453763230fc19c38099b3822acc15e97fe562492d","95f06e38f054380d8dc6991616cbe5b0d4f6375eb5bc5db487110fb201d4f889",2013-03-08 10:21:11,2023-01-13 18:49:51,inner
K464610竹南稽徵所服務管理股,K464610,"OU=K464610,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","50c4b2370e2c47aa9c0950c4b2370e2c","195e972773ccde182b659e52d5c2818c58b28c0aeaf25cee16d9b6e9b6a82b77","7f856caccba54cdddf4132468411b7148eb78c5324c431c992d9eac35f2fadc0",2013-03-08 10:22:06,2023-01-13 18:49:51,inner
M606004埔里稽徵所審查股(停用),M606004,"OU=M606004,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",e333f92e5ac844af9e1ce333f92e5ac8,"2c40808f7594b23d661320099c32f45c6bf45b49f62313d78d5f6dd4cbd9bf35","661a140e759e621fe2b5bfdbfca22ee1c412520b19d70f0b346ae17abf325c73",2013-03-08 10:09:00,2023-01-13 18:49:52,inner
N565610員林稽徵所服務管理股,N565610,"OU=N565610,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","06cb45aa8fed4a8e9bee06cb45aa8fed",dab34b0e7cadf3ee34102a7cc6961b0ed25175bba75251b7c552ac6009e5be1e,"7bcf632bf66aa082ef16c3ca447d5fd72bd48ee94c67520163b5049fe81830b3",2013-03-08 10:08:21,2023-01-13 18:50:12,inner
N575701北斗稽徵所主任室,N575701,"OU=N575701,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1bdc4e54547c4a239bda1bdc4e54547c",f8f58a0e949a26ffbcc1130835a4011548069d63143fca35ae644c4e9ba6ca2b,"5dfc3aec2219630d4442b34596ad767e708e26c6652c8fda8496c61d9f090e3e",2013-03-08 10:20:31,2023-01-13 18:50:13,inner
N575709北斗稽徵所銷售稅股,N575709,"OU=N575709,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a446ccfe17764a57acb4a446ccfe1776,"9f5996691a72a85f41671636c39e13dd000d12625caad71a386ada03d58fb6dd","4455398f7107b938ed6565c96aaed9e187fe26614f9093c0fa9843bde8deaf01",2013-03-08 10:21:22,2023-01-13 18:50:19,inner
P646401北港稽徵所主任室,P646401,"OU=P646401,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1d4c6cdf1d9e40b1bb5a1d4c6cdf1d9e","90909480c997a8bd6bdd67185ca500a02853f7f5095582bb82a92943a45b51cb","04669811053d9e431796575210aef9f925b5fe7707775d4bfcb438cea0655aed",2013-03-08 10:17:00,2023-01-13 18:50:20,inner
B50財政部中區國稅局豐原分局,B50,"OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","72e7679f5f5b894ab05975582d920928","5c236201f5c1a96881a76c2429a8dd2e0224eb724f21c0ff47f2a4a537c5f087",f6d6867608ea327b3bfa6f32fbe8ada2850cfe0a24ccb6c14031e4f2c09620dc,2012-02-06 15:28:12,2023-01-13 20:32:38,inner
K45財政部中區國稅局苗栗分局,K45,"OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c931ed65ff2c9f408da04790492981ce,"7beaf1ce22c6a28544fa3856c27675e86aa61d1d92e278e513d310b332a0fa01","14e7025681c5f3db90e8071625d8d1e3df8807b8ca163d763ed2fe279db732dc",2012-02-06 15:28:17,2023-01-13 20:32:39,inner
L50財政部臺灣省中區國稅局臺中縣分局,L50,"OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","758f7cf166010a46a027ab86b666d75d","5e228c27cccba127b186bdda094261434918887d92d468c0080b112f190ef74f",a790adb973e025ab4b7132e75f4d95665fe841a8662cf4ace37696ea9b9b04a6,2012-02-06 15:28:19,2023-01-13 20:32:39,inner
B53財政部中區國稅局東勢稽徵所,B53,"OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","69e85c8991642542bcc780740d5875b5",db0119c448e5615f93d75f9850ded7798fe853e72cc818f1fb95d411ea3fb346,"265f61bd7f4c2d5727b5aef7b26cb8119558fd234aaefee47e428952fd836b84",2012-02-06 15:28:15,2023-01-13 20:32:45,inner
P64財政部中區國稅局北港稽徵所,P64,"OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2944577a82604b4e99bbfb4d350759af","1a9e86d48dbfd9ff021243d91c8f4c77abdacce545be6ba24a270d6fb0af6134","782bab2a6df8cf8c39784b42440b70bbe07781c92447007d5a2b022100c5c12f",2012-02-06 15:28:30,2023-01-13 20:32:57,inner
N57財政部中區國稅局北斗稽徵所,N57,"OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d2f42214ae45e94b94a9b4a0ca3cd061,f50b6c7907e83140ce90fb59e7d3e4b55f7353da0c5c4133febfea971cfb2b23,a95e68e27b8d8b7421eb969d90d0f635b5342723d4c65d525ba9958a39c60b42,2012-02-06 15:28:28,2023-01-13 20:32:57,inner
B011A02副局長室,B011A02,"OU=B011A02,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","09f2c4c3edd248408f5b09f2c4c3edd2","1b85058ecbfa8b35ddca11f68cbf6fdf4e228ee1425918a18bfe360d57be8c7c","5a6ab13196777edab199028a65194adb05b73f61a53f8a6a678e498d8b8a0c9b",2013-03-08 10:25:22,2023-01-13 20:33:00,inner
B011A03主任秘書室,B011A03,"OU=B011A03,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bc065a4804034885bf0ebc065a480403,"907683f6cd81aa5ed8dd41804bf6181f89c032585e7c50463d380ec62ba600d1","3a42720558f5c7c972a63407b43eeda9a6e7c981c1384a0d92c5bec3bf9d97e7",2013-03-08 10:25:25,2023-01-13 20:33:00,inner
B011G00資料科(停用),B011G00,"OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bcd38946d6e51f42a0d31995d230dc58,"14ec5377f5943e291a743a54a4b7c6815164927829e8ae753f404dce48a636b1","13600a7267b4c3e9ad79e3b16054d4d4c8fcf50096559b71c92597ba34b9bc8f",2012-02-06 15:33:28,2023-01-13 20:33:06,inner
B011H00法務科(停用),B011H00,"OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",af41addf0fd5ac42bd930b25349be5d3,"04392fb18995c673f1137a3540b2e02b0133c53cf1860320ed66235a2c555fbd",b85b949979f6accfa6ce3433d65ef3371936d36e24774ff1c63de51a02d6168c,2012-02-06 15:33:31,2023-01-13 20:33:07,inner
B011P00監察室,B011P00,"OU=B011P00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",ab0e78d23549db45b03b67aa8d946dda,"8a35429e471bd4a2c87fd8af7a6c7b99728cb1e7ea2471f5a496f54d0564446e","097709f2da8f714fbb13c83a4edc36e4211041ec8198b4e55acdfd36c2ec36a0",2012-02-06 15:34:06,2023-01-13 20:33:11,inner
B011N00政風室,B011N00,"OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",ae234cd3aa0be742b3c6879358d80801,"1fd6b596057850171a89a9d838ed444d6ce2d1889b10d211be84641ead2f8ff3","72587d0644f0d3c8d1749d671e9d68129ad0cca8bd764aa04ee0336a296e774d",2012-02-06 15:34:02,2023-01-13 20:33:11,inner
B011Q00徵收及資訊組,B011Q00,"OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bb14e18dce478241ad070d15b0d71e31,"8b93b15524ca14459fff03f184746260d9991ddd564fde5ac2eaa9bf0f74866e",d2cac356bd94c586affef7e926eb6857ffef8e021c5be49a6393ae6114fcd8bb,2012-02-06 15:34:12,2023-01-13 20:33:12,inner
B011R00綜所遺贈稅組,B011R00,"OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","340ec07401912547a0e3c57d0c7b3852","0079bf1d0826095a107e72afedd2abc3a722edfb50c9c2d4ac435446de66443f","6f65b5345d994cadfbd602230b0eb35b92eea1d89d6829b558bbae025b85b938",2012-02-06 15:34:19,2023-01-13 20:33:13,inner
B011T00法務組,B011T00,"OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","105e1cecb58548f18998105e1cecb585",e40e4de2500e0e0007ad25f532a702ef21d67375707ebcfd531729a15e53ae10,"768586900f066cfe900ec07d2c6d0fd8370db7f014596c9ec7cff8bf9fa57be8",2012-07-03 10:50:16,2023-01-13 20:33:14,inner
B011S00審查四科,B011S00,"OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","60e9d5d52255944ca785cfc70a96cd08",cb9fd07fac547ba6c4d4d74abe014180fe25574d81bd7e0702a93378cc819114,e91ff425f2fcbab033a2bf35d48173d5d5849a85335a36ead5db722852bfea37,2012-02-06 15:34:27,2023-01-13 20:33:14,inner
B011W00法務二科,B011W00,"OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","765af241f8b26e42afc651068e43e58c",b7b33cd78b738ab1940486e7c4555554dc97a635eedd85d303a03922d0ee408e,"74b7dd898cc28cd04fe9f18db41046ce343cc62c211df9cfaa5a9cc993d723bd",2012-02-06 15:34:39,2023-01-13 20:33:15,inner
B505000豐原分局,B505000,"OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bdb75d537e360d49b82d6c6b5adcc810,"7c657b54aaa6620a1c4ca886b909cefed744b2db5534d99397e0d144421db04b",bcb9517fb085e06458279778425741772dc3b7bb4bd1586abbf3f646111e6c6c,2012-02-06 15:29:56,2023-01-13 20:33:17,inner
N555500彰化分局,N555500,"OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6e54f27a800d21439b52e69d27ac1aa3","485e8903945463be63ee1db58a325ba8e5b605ce4f4bf80a427ea64b54d7d361","4cb915d831a0f091fcc6d35619a4b202e2baf7167e0e6b67a5e70f05216c996d",2012-02-06 15:37:47,2023-01-13 20:33:21,inner
P636300雲林分局,P636300,"OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b8897bfe8fcd1f41bea83dd14a973fba,"26dd7d9e1c6087516013f4a3bf15f34b3cefe00c8d88caae06ab06150eb6ce21",a808ebaa0a9ab6077cf75606be3404a8fe363b9ee49bd889a70c3eac66d11779,2012-02-06 15:36:06,2023-01-13 20:33:22,inner
B525200大屯稽徵所,B525200,"OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c7998c22407caa40b3166fcb9ae88f95,c248a5da3ef43b0b7afb5f5a2e841a792deeddb4f67d468a4fd0ddfaac49581a,"44b8ecba0da3d84dbefb3c0df29ea7a1e9e65c73660b4f150b11ccd6bcdea6fc",2012-02-06 15:30:08,2023-01-13 20:33:27,inner
P656500虎尾稽徵所,P656500,"OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",ff0d96474ae83049a1e2c1fbc2a29789,f3d443022100dad2029a52632556d679288306fd7ae9b6e22fbdb14dd689da29,"60f7815a8026d1acaf9ef77351285af277eb9fb31c44adafb5eeb882105ddfef",2012-02-06 15:36:19,2023-01-13 20:33:34,inner
B011C02審查一科審核員一組(停用),B011C02,"OU=B011C02,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",af2c8de78979ad4db50369000f01c8df,e1a4f2cb0e21749f1f473841808bc696fc2c04e7dafe9ecca064acbd76a553a3,e8cef587c76746afe2872a3f48dfbc3af92cabe864f4d3820f09c3949f1e9dbe,2012-02-06 15:32:55,2023-01-15 13:14:32,inner
B011C03審查一科審核員二組(停用),B011C03,"OU=B011C03,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2ee0324f84be16439278f3a520abd388","356101746247b80a761e8ae31cfb5c09f8466b31f0b045d6be345de18987f500","9f5ce8853c8b37864d4dbff1edf8af118e40de1d52337618ca98a72ced6d838e",2012-02-06 15:32:56,2023-01-15 13:14:36,inner
B535300東勢稽徵所,B535300,"OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","14d5d353bc34db498f4fc4d378ef2ea7","2b834059b539c95644d1bbb9d0e632283c15143694b8aca4d7da4dae1c3fec4e",fb8c7cfd3a4746fa99623f19e7f5f331ee4b1086ec6bc566e8bf481da9ee99d9,2012-02-06 15:30:20,2023-01-13 20:33:28,inner
B585800大智稽徵所,B585800,"OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a21c8faf7b6945428b9720021ac3010d,"115e8e0c1a5515b4fcc484d604e7e6d8a9178f418cb0e4eaae224650d994c640",db70ca0ba9af486f8050382f03fc9f078ef5727acf06ba37a62e4cc5cc66a107,2012-02-06 15:30:31,2023-01-13 20:33:28,inner
K464600竹南稽徵所,K464600,"OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","99be4ef44e88654da80358b7cf12dfe8","151c9529c11e0520e51921e82d2afabd4cf4ffcd701ea9f5644fdb4174fd6a26","80fc58269daf6f5e9f0839950576f0aa3e9aaecf771fa8c7e5a0b6a99be10a51",2012-02-06 15:31:14,2023-01-13 20:33:29,inner
M606000埔里稽徵所,M606000,"OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","129a46d29c7b0344a3df8d898085db24","0cba093cd05368f77fe58d38e59b07187d62c35a117542ad2d63fa8efb639421",e15c85aa790bb83644a2d8d0fffe6c6af052ac8660d78327382629bd01fbb083,2012-02-06 15:36:37,2023-01-13 20:33:30,inner
M616100竹山稽徵所,M616100,"OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","0b05c25663d6474083eaf6947637de2b","87678b3660e4d1ef1df9c5b82e352e3f7cb5561517e1023692e0c4413087a08f","5580577c9ecc69b7c277496eecbef278e9c01c49c1d24f73ec39a2418245cb7c",2012-02-06 15:37:06,2023-01-13 20:33:31,inner
P646400北港稽徵所,P646400,"OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d8ca73df0f59f347979e22573402eed5,"446e44dae61a81f388a04a8727bb6bfd9c38f6e6d9c2b277568619f085c5e321",a560d9b536c9dbb17fabff1a5407f6c5ebce07ad39e43462ac26eed9cdbcad5c,2012-02-06 15:36:07,2023-01-13 20:33:33,inner
B011S03審查四科審核員組(停用),B011S03,"OU=B011S03,OU=B011S00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","736034aac5544bd18782736034aac554","6db89a51b2d467b09c8d2a7fddc8edd1dba3a00bd7940224bf9a3e40ac932c45","615888b2a9a87f44a3ea092be29d83d48b2b87785957b53e1f185d9f19142702",2016-05-24 14:02:37,2023-06-07 11:07:48,inner
B01ROOT中區國稅局內部機關根節點,B01ROOT,"OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","079aa153b85ab84d8af6463b6a29833d","881cc1174a76363d586548356f051a9213bbd9195ccff5e2887387fa0a3407b8","9e4595bcb838a4c539597563bdcaf9fa16a30530c81c07df9d7c5e5f47d0735d",2011-09-14 15:18:21,2019-11-14 16:26:31,inner
B01TTC0中華電信,B01TTC0,"OU=B01TTC0,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6a2ff0f3730f49c595606a2ff0f3730f","88d3febedd40d3c12aa132806e3167bfcdc05284c03b1120baff4a7111022e79",db1616af3eefd0eb8a35d205292726509a6b00d5e68e2d122ba7761cb062923a,2012-07-09 12:14:54,2019-11-14 16:29:06,inner
L525201大屯稽徵所主任室,L525201,"OU=L525201,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d958b8775a0e4f72b49cd958b8775a0e,a4af05e83cc33c536e16242d66526ae2e3e3922baf4838499d558d8fe2426009,"30b61a31d0a271b443f1fd097a32780ad63ea552e88d38a9fa474b3c30af2ec2",2013-03-08 10:11:54,2019-11-14 16:33:02,inner
L525203大屯稽徵所服務股(停用),L525203,"OU=L525203,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",fe86bc5c0b0446ae8636fe86bc5c0b04,"0df4560ee71b02493c5530efea8f7725ed07c93f41077c1256c54c4b9a1e0f05",a698c5491478634e7fbd22d1cb7c03ced36c931e7e93fd914f960d6322f358da,2013-03-08 10:12:01,2019-11-14 16:33:02,inner
L525202大屯稽徵所審核員,L525202,"OU=L525202,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","5ce1bb5040fe40d09b155ce1bb5040fe",e637f26a1a9fbe4da7eafcfa964c527820f70e8b67b58f1b0a315081a1774f6a,d59f9efcad9094db2f7d9f76c86294c8953907d07cfc927d5bc66b01d3bcd986,2013-03-08 10:11:58,2019-11-14 16:33:02,inner
L525206大屯稽徵所資料股(停用),L525206,"OU=L525206,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","72df7897ddf44337a99e72df7897ddf4","20adb3373de2806fd2d96deebf5f2549ce08dac766ec09d606c12a79486e1665","5324a93cd1270cca193a0d570ae1235c0f98f3f393e291db9d365391ca2c624b",2013-03-08 10:12:18,2019-11-14 16:33:03,inner
L502N04臺中縣分局政風室,L502N04,"OU=L502N04,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d216ad8447fa4546ab5ed216ad8447fa,"355d09ebe9a562937bb2f5937587c913a58916ec3395e6a1fda660460b899284","61030a82d5eade1519448b38427fe15c14d3fe427783b87d16d22892d46515b8",2013-03-08 10:23:08,2019-11-14 16:34:30,inner
L502L05臺中縣分局會計室,L502L05,"OU=L502L05,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","647e3eb090824f48a7c1647e3eb09082",c18598a75527ff6fb4314c171198569a3f83fe57293c57b3799998d8e9f98e88,"350001f915a870117d79996f5280ea407b0d28f41b1bc27a00eb70f006fee170",2013-03-08 10:06:28,2019-11-14 16:34:30,inner
L502M00臺中縣分局人事室,L502M00,"OU=L502M00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","65e9590b632c4275825265e9590b632c",cccba74ecadd371d4753934f7aacabcbee1a45816a7a1208df402028c1557212,"1fa8b5f32506715cf68b326edf14f9844346df3b3b48bf4e82a0353483c7b0dc",2013-03-08 10:03:28,2019-11-14 16:34:30,inner
L502M03臺中縣分局人事室,L502M03,"OU=L502M03,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","8dc2eadbc9f74408ad718dc2eadbc9f7","5100cd42d21004a629e05d67c82fc0a6001ef9fae80dbad59eee3b2bed5adc7a","3deebda3c2f045be31f6572006fd3a65733e0cf8e5b2679e9ed431b9b9705203",2013-03-08 10:03:31,2019-11-14 16:34:30,inner
L502L00臺中縣分局會計室,L502L00,"OU=L502L00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",fe4f93b2742a4fae88bcfe4f93b2742a,"5a1edfa25bde4b522a65c67e8d548678e2b257273032689324fab53a2f653469","62c94e9145ea73238645d12ad0888a1e60585560b7e42f68299d7a021b199dbc",2013-03-08 10:06:00,2019-11-14 16:34:30,inner
L502N00臺中縣分局政風室,L502N00,"OU=L502N00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","470ab516bc4c4a7a8de4470ab516bc4c",ea65c34ee05f808e9440b09d51d5d47abb52c25b2ac33b2ecf5879d91f8ba423,"16ee86babdba177ebfbb3c8be225c6fb69a29f20f32148c596628e2bf4180179",2013-03-08 10:22:51,2019-11-14 16:34:30,inner
L525200大屯稽徵所,L525200,"OU=L525200,OU=L52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","46d8d1f73e64cb4c83d087a4e8596ca5","6ac3d0d133620f162926791cec43237dd78376f688c7525a76fba83d065961c4","703e968dfeebd58addceb0d0061a045948bd23fa20cb3a01e490c31a85e552c2",2012-02-06 15:32:09,2019-11-14 16:34:31,inner
BELN203賦稅署財產稅組,BELN203,"OU=BELN203,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",dae25a985d9a4311a0addae25a985d9a,"30b976beedf26727ecd4bb1847e55bf5e85c0b7c9b1d40ef0dc7b40497db8c8b","74f0281c416f1236966104db951a4a4c26a50285d6e983c04f500c81fe50ce20",2013-01-28 09:34:28,2019-11-14 16:39:52,inner
BELN205賦稅署稽核組,BELN205,"OU=BELN205,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","330a0e3294e6482e8705330a0e3294e6","7c730810107733af77571801fe947a8b2642d4b20020af8bfce0e1d13da96c1e",ff038dde5be7ad37da6a9b04de1d66be8d192b2a3cce39cf3946fadd3011002a,2013-01-28 09:34:32,2019-11-14 16:39:55,inner
BELN3關務署,BELN3,"OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",dccbb868cf824d7380fcdccbb868cf82,"85718f13feb3dd9de3078bc8ae10f972de9e320d0e69db947d6eb253b78e0a18","297c047584e811596c59ec54e873bedc2ee0f621d9bb9acb6b6217665029f80a",2013-01-28 09:34:55,2019-11-14 16:40:09,inner
K452F11苗栗分局綜所稅課,K452F11,"OU=K452F11,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a90d55ad94934ba480ffa90d55ad9493,"06087dfee2d533f6ab90bb28c071887a4da8f47480c749c541fcd90874173dd1",e91428ac28bf503ef4b6ff8a91a7f8516df40440ba012f5d768721d07c4043af,2013-03-08 10:18:53,2023-01-13 18:47:59,inner
K452G08苗栗縣分局資料課(停用),K452G08,"OU=K452G08,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2cfc7bfdbb0942fb8c302cfc7bfdbb09","8a8f4783416200f597e76e9e29c8cb2dbaf87b29db9125d3ca81b398a5132517",ae8289d376cfa620eab98ce3da41783d61c0ce50f97bdd83a0c398cb6fba482b,2013-03-08 10:16:18,2023-01-13 18:48:00,inner
K452G00苗栗縣分局資料課(停用),K452G00,"OU=K452G00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","272e0d0a9c9e4ab4ab92272e0d0a9c9e",c942c78f47b64f6e053e15e8d473b75d8382694f9fea17564adde47a0a6f9d20,"51b374de371d136759c0bdfe1b5e73982201e156d9188a54e8cf581e6fb2ad50",2013-03-08 10:16:11,2023-01-13 18:48:00,inner
K452H12苗栗分局銷售稅課,K452H12,"OU=K452H12,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","0a9907c3c4aa4729a64d0a9907c3c4aa",f9c9240e9c2e5def41d21d39f5b25d2e547df4b077ff3d30c73a65989dd15002,a79b8c360206b0ac71f5566d8eaaaa8e8a9b3240a98ac3057ca9b8f313d41a23,2013-03-08 10:15:18,2023-01-13 18:48:01,inner
